is_rumor,thread,in_reply_tweet,event,is_source_tweet,user_id,tweet_length,text,created,has_smile_emoji,sensitive,has_quest,has_exclaim,has_quest_or_exclaim,user.verified,user.handle_length,user.time_zone,user.desc_length,user.created_at,user.location,user.utc_dist,hasperiod,number_punct,negativewordcount,positivewordcount,capitalratio,contentlength,sentimentscore,Noun,Verb,Adjective,Pronoun,FirstPersonPronoun,SecondPersonPronoun,ThirdPersonPronoun,Adverb,has_url_in_text
1,580326012749221890,5.803260127492219e+17,germanwings-crash,0,34831969,143,“@WSJ: All passengers &amp; crew feared dead after A320 plane crashes in southern France  http://t.co/497DzoPs6M #4U9525 More to follow.” awful,1427195586000.0,0,0,0,0,0,1,13,Pacific Time (US & Canada),150,1240543411000.0,1,8.0,2,22,0,0,0.07801418439716312,20,-0.175,8,4,3,0,0,0,0,0,1
1,580326012749221890,5.803260127492219e+17,germanwings-crash,0,29389759,116,“@WSJ: All passengers and crew feared dead after A320 plane crashes in southern France  http://t.co/qFjve6wjOx ㅠㅠ ㅠㅠ,1427195709000.0,0,0,0,0,0,0,4,Seoul,146,1239081098000.0,1,8.0,1,10,0,0,0.07207207207207207,15,-0.1,9,1,2,0,0,0,0,0,1
1,580326012749221890,5.803260127492219e+17,germanwings-crash,0,91987344,21,"@WSJ 
I'm speechless…",1427195714000.0,0,0,0,0,0,0,16,Tokyo,141,1258974257000.0,1,8.0,0,1,0,0,0.2,3,0.0,3,0,0,0,0,0,0,0,0
1,580326012749221890,5.803260127492219e+17,germanwings-crash,0,345286844,135,"""@WSJ: All passengers and crew feared dead after A320 plane crashes in southern France  http://t.co/0UKQ1st0fe #4U9525 More to follow.""",1427195911000.0,0,0,0,0,0,0,16,,72,1312021045000.0,1,,2,21,0,0,0.08148148148148149,19,0.09999999999999999,8,3,2,0,0,0,0,0,1
1,580326012749221890,5.803260127492219e+17,germanwings-crash,0,188108079,140,Damn RT@WSJ: All passengers and crew feared dead after A320 plane crashes in southern France  http://t.co/8E49iFiukm #4U9525 More to follow.,1427195929000.0,0,0,0,0,0,0,2,,25,1283901246000.0,1,,2,19,0,0,0.09285714285714286,20,0.09999999999999999,9,3,2,0,0,0,0,0,1
1,580326012749221890,5.803260127492219e+17,germanwings-crash,0,12531012,131,“@WSJ: All passengers and crew feared dead after A320 plane crashes in southern France  http://t.co/01hvonCKfT #4U9525 #germanwinds,1427197153000.0,0,0,0,0,0,0,11,Tehran,118,1200999802000.0,1,3.5,1,18,0,0,0.07692307692307693,17,-0.1,10,1,2,0,0,0,0,0,1
1,580326012749221890,5.803260127492219e+17,germanwings-crash,0,37359097,112,RT @WSJ: All passengers and crew feared dead after A320 plane crashes in southern France  http://t.co/6TW7MMFqbc,1427199849000.0,0,0,0,0,0,0,11,Eastern Time (US & Canada),53,1241323068000.0,1,5.0,1,11,0,0,0.11607142857142858,16,-0.1,10,1,2,0,0,0,0,0,1
1,580326012749221890,5.803260127492219e+17,germanwings-crash,0,45124518,139,“@WSJ: All passengers and crew feared dead after A320 plane crashes in southern France http://t.co/ZktVgqqK1A #4U9525  #PrayForTheAffected🙏,1427201435000.0,0,0,0,0,0,0,8,Jakarta,36,1244293247000.0,0,6.0,1,17,0,0,0.10948905109489052,17,-0.1,9,2,2,0,0,0,0,0,1
1,580326012749221890,5.803260127492219e+17,germanwings-crash,0,2628252246,51,@WSJ @shahinnajafi80 بازم به صنعت هواپیمایی خودمون.,1427202935000.0,0,0,0,0,0,0,15,,114,1405188881000.0,0,,1,3,0,0,0.11538461538461539,2,0.0,2,0,0,0,0,0,0,0,0
1,580326012749221890,5.803260127492219e+17,germanwings-crash,0,2345690030,15,@WSJ nice tweet,1427210379000.0,0,0,0,0,0,0,14,,81,1392495609000.0,1,,0,0,0,0,0.2,3,0.6,2,0,1,0,0,0,0,0,0
1,580326012749221890,5.803260127492219e+17,germanwings-crash,0,2261679157,69,@WSJ @shahinnajafi80 واقعا تاسف باره هم این هم  قضیه یونس و فرخنده 😔😔,1427223769000.0,0,0,0,0,0,0,5,,4,1387990419000.0,1,,0,2,0,0,0.09375,2,0.0,2,0,0,0,0,0,0,0,0
1,580326012749221890,5.803260127492219e+17,germanwings-crash,0,450610574,54,@WSJ checkout http://t.co/aF1Y8B6Gu2 awesome site guyz,1427330069000.0,0,0,0,0,0,0,11,,35,1325249871000.0,1,,1,9,0,1,0.12962962962962962,6,1.0,5,0,1,0,0,0,0,0,1
1,580326045238333441,,germanwings-crash,1,22993014,129,UPDATE: French President François Hollande has said that no survivors are expected in Germanwings plane crash over France. #9News,1427195485000.0,0,0,0,0,0,1,19,Sydney,153,1236293462000.0,1,10.0,1,4,0,0,0.1015625,19,-0.05,10,4,0,0,0,0,0,0,0
1,580326045238333441,5.803260452383334e+17,germanwings-crash,0,289242244,11,@9NewsAUS 😔,1427195663000.0,0,0,0,0,0,0,7,Sydney,15,1303980316000.0,1,10.0,0,1,0,0,0.4,1,0.0,0,0,0,0,0,0,0,0,0
1,580326045238333441,5.803260452383334e+17,germanwings-crash,0,340160734,104,@9NewsAUS @Globalgallop they can predict if there's any survivors before they get to the crash site now?,1427195743000.0,0,0,1,0,1,0,11,Sydney,44,1311318631000.0,1,10.0,0,3,0,0,0.04807692307692308,17,0.0,5,2,0,2,0,0,2,0,0
1,580326073776357376,,germanwings-crash,1,225227311,138,"French PM: fears 142-150 passengers died when @germanwings flight #4U9525 crashed in the French Alps

#Airbus #A320 http://t.co/hpCGZtf2qd",1427195492000.0,0,0,0,0,0,0,13,London,87,1292031190000.0,1,,1,25,0,0,0.07971014492753623,18,0.0,8,3,2,0,0,0,0,0,1
1,580326073776357376,5.803260737763574e+17,germanwings-crash,0,19932111,129,@RobPulseNews Why are you tweeting a picture of a crash from January? http://t.co/kArmccYMtd Terrible ‘investigative journalist’.,1427195767000.0,0,0,1,0,1,0,10,London,68,1233608618000.0,1,0.0,2,7,0,0,0.07086614173228346,16,-1.0,7,2,1,1,0,1,0,0,1
1,580326073776357376,5.803260737763574e+17,germanwings-crash,0,70360760,42,@RobPulseNews @germanwings @AsmGhzl1 Woooi,1427195788000.0,0,0,0,0,0,0,13,Nairobi,63,1251714062000.0,1,2.0,0,1,0,0,0.14285714285714285,4,0.0,4,0,0,0,0,0,0,0,0
1,580326073776357376,5.803260737763574e+17,germanwings-crash,0,225227311,65,"Correction photo 1 is NOT from today's crash.
Thanks to @RobDotUk",1427195869000.0,0,0,0,0,0,0,13,London,87,1292031190000.0,1,0.0,1,3,0,0,0.12307692307692308,11,0.2,4,4,0,0,0,0,0,0,0
1,580326073776357376,5.803272255113175e+17,germanwings-crash,0,225227311,46,@RobDotUk correction has been made. Thank you.,1427195921000.0,0,0,0,0,0,0,13,London,87,1292031190000.0,1,0.0,2,2,0,0,0.08695652173913043,7,0.0,3,3,0,1,0,1,0,0,0
1,580326073776357376,5.803325071004795e+17,germanwings-crash,0,225227311,33,@g_rapier https://t.co/o6ZgkyTYCq,1427197128000.0,0,0,0,0,0,0,13,London,87,1292031190000.0,1,0.0,1,7,0,0,0.12121212121212122,2,0.0,2,0,0,0,0,0,0,0,1
1,580326111311171584,,germanwings-crash,1,28785486,134,"BREAKING: French President Francois Hollande says “apparently no survivors"" in Germanwings crash, at least 148 passengers on the plane",1427195501000.0,0,0,0,0,0,1,8,Eastern Time (US & Canada),91,1238848832000.0,1,5.0,0,6,0,0,0.09774436090225563,19,-0.10833333333333334,10,1,0,0,0,0,0,0,0
1,580326111311171584,5.803261113111716e+17,germanwings-crash,0,54199578,139,"RT @ABC: BREAKING: French President Francois Hollande says “apparently no survivors"" in Germanwings crash, at least 148 passengers on plane",1427195556000.0,0,0,0,0,0,1,12,Central Time (US & Canada),160,1246885846000.0,1,6.0,0,7,0,0,0.13043478260869565,20,-0.10833333333333334,12,1,0,0,0,0,0,0,0
1,580326111311171584,5.803261113111716e+17,germanwings-crash,0,836209867,138,"“@ABC: BREAKING: French President Francois Hollande says “apparently no survivors"" in Germanwings crash, at least 148 passengers on plane”",1427195775000.0,0,0,0,0,0,0,11,Atlantic Time (Canada),128,1348169269000.0,1,4.0,0,7,0,0,0.11851851851851852,19,-0.10833333333333334,11,1,0,0,0,0,0,0,0
1,580326111311171584,5.803261113111716e+17,germanwings-crash,0,77777460,136,"“@ABC: French President Francois Hollande says “apparently no survivors"" in Germanwings crash, at least 148 passengers on the plane” 💔💔💔",1427195835000.0,0,0,0,0,0,0,11,Perth,0,1254070433000.0,1,7.0,0,6,0,0,0.06153846153846154,19,-0.10833333333333334,10,1,0,0,0,0,0,0,0
1,580326111311171584,5.803261113111716e+17,germanwings-crash,0,1388688583,61,@ABC @BLACKDlCK at least the plane didn't disappear this time,1427195866000.0,0,0,0,0,0,0,7,Eastern Time (US & Canada),87,1367211860000.0,1,5.0,0,1,0,0,0.18032786885245902,10,-0.3,5,0,0,0,0,0,0,0,0
1,580326111311171584,5.803261113111716e+17,germanwings-crash,0,2282954094,27,@ABC @BLACKDlCK @georgebush,1427195866000.0,0,0,0,0,0,0,7,Atlantic Time (Canada),33,1389236794000.0,1,4.0,0,0,0,0,0.4074074074074074,3,0.0,3,0,0,0,0,0,0,0,0
1,580326111311171584,5.803261113111716e+17,germanwings-crash,0,521592931,139,"“@ABC: BREAKING: French President says “apparently no survivors"" in Germanwings crash, at least 148 passengers on the plane” @JimGillespie9",1427196808000.0,0,0,0,0,0,0,13,Eastern Time (US & Canada),74,1331493826000.0,0,5.0,0,8,0,0,0.11764705882352941,19,-0.10833333333333334,10,1,0,0,0,0,0,0,0
1,580326111311171584,5.803261113111716e+17,germanwings-crash,0,3041579847,27,@ABC http://t.co/a1WuwJ1gIg,1427198989000.0,0,0,0,0,0,0,19,,0,1424128810000.0,0,,1,7,0,0,0.2222222222222222,2,0.0,2,0,0,0,0,0,0,0,1
1,580326111311171584,5.803276416407634e+17,germanwings-crash,0,1428693931,62,@TheDieseI @ABC @BLACKDlCK OMG THATS WHAT I SAID! *MIND BLOWN*,1427210837000.0,0,0,0,1,1,0,10,Central America,33,1368560294000.0,1,7.0,0,3,0,0,0.6451612903225806,10,0.0,8,1,0,1,0,0,0,0,0
1,580326222107951104,,germanwings-crash,1,81305054,140,"Heart goes out to 148 passengers and crew of Germanwings Airbus A320 that has crashed in French Alps, Southern France http://t.co/K7fmJLRt4G",1427195527000.0,0,0,0,0,0,0,17,Pretoria,148,1255160006000.0,1,1.0,1,14,0,0,0.09285714285714286,21,0.0,11,3,0,0,0,0,0,0,1
1,580326222107951104,5.803262221079511e+17,germanwings-crash,0,365955722,83,@UlrichJvV Lets wait for NTSB to tell us why it happened. I hope its not terrorism.,1427195893000.0,0,0,0,0,0,0,10,Pretoria,92,1314869819000.0,1,1.0,2,2,0,1,0.10843373493975904,16,0.0,4,4,0,3,1,0,2,0,0
1,580326222107951104,5.803262221079511e+17,germanwings-crash,0,2514132154,64,@UlrichJvV difficult times for the families involved what a loss,1427195914000.0,0,0,0,0,0,0,14,,0,1398666465000.0,1,,0,0,0,0,0.046875,10,-0.5,4,1,1,0,0,0,0,0,0
1,580326222107951104,5.803262221079511e+17,germanwings-crash,0,2257993742,127,@UlrichJvV Это горе.Об этом будут долго говорить.Но почему забыли о сбитом Киевом боинге777 и почему ЕС и США скрывают правду?!,1427197805000.0,0,0,1,1,1,0,8,,0,1387735776000.0,0,,2,7,0,0,0.08333333333333333,2,0.0,0,0,0,0,0,0,0,0,0
1,580326222107951104,5.803262221079511e+17,germanwings-crash,0,2919587314,140,"@UlrichJvV A tragedy for the families and friends of the plane travelers and workers! Despite news, may at least some of them could survive?",1427201903000.0,0,0,1,1,1,0,12,,0,1418474286000.0,0,,0,3,0,0,0.03571428571428571,24,-0.3,8,1,0,1,0,0,1,0,0
1,580326222107951104,5.803262221079511e+17,germanwings-crash,0,618893366,38,@UlrichJvV my support for families :-(,1427202665000.0,0,0,0,0,0,0,14,,142,1340701850000.0,1,,0,3,0,0,0.07894736842105263,5,-0.75,2,0,0,0,1,0,0,0,0
1,580326222107951104,5.803262221079511e+17,germanwings-crash,0,584122311,115,@UlrichJvV I recorded this today thinking about all those lost spirits May they Rest Easy - https://t.co/cO9bSmedtW,1427232273000.0,0,0,0,0,0,0,20,,139,1337365192000.0,1,,1,7,0,0,0.08695652173913043,16,0.43333333333333335,7,3,0,2,0,0,1,0,1
1,580326222107951104,5.803262221079511e+17,germanwings-crash,0,1727008657,52,@UlrichJvV :thank you for putting me on the TB list.,1427237431000.0,0,0,0,0,0,0,9,,77,1378252293000.0,0,,1,2,0,0,0.09615384615384616,10,0.0,4,1,0,2,1,1,0,0,0
1,580326222107951104,5.803262221079511e+17,germanwings-crash,0,216110913,65,@UlrichJvV Hope we will not to hear this kind of news once again!,1427292397000.0,0,0,0,1,1,0,9,Istanbul,160,1289853806000.0,1,2.0,0,1,0,2,0.06153846153846154,13,0.75,4,1,0,1,1,0,0,0,0
1,580326222107951104,5.803262221079511e+17,germanwings-crash,0,2281169706,58,@UlrichJvV So sad to know that it was a deliberate suicide,1427379616000.0,0,0,0,0,0,0,11,,43,1389129070000.0,1,,0,0,1,0,0.06896551724137931,11,-0.5,4,2,1,1,0,0,1,0,0
1,580326222107951104,5.803262221079511e+17,germanwings-crash,0,3101709250,84,@UlrichJvV @affinity292 how many 'nazis' did leebowitz kill ?https://t.co/bZdlBn9qiF,1427423754000.0,0,0,1,0,1,0,17,Eastern Time (US & Canada),68,1426938763000.0,0,5.0,1,12,0,0,0.07142857142857142,9,0.5,2,4,1,0,0,0,0,0,1
1,580326222107951104,5.803262221079511e+17,germanwings-crash,0,2988953009,79,@UlrichJvV A White European terrorist did a white wing suicide terrorist attack,1427919135000.0,0,0,0,0,0,0,6,,0,1421817377000.0,0,,0,0,0,0,0.0759493670886076,12,0.0,5,1,4,0,0,0,0,0,0
1,580326398620934144,,germanwings-crash,1,58913244,124,.@flightradar24 altitude &amp; speed chart of #4U9525. Aircraft entered a steep but constant descent. http://t.co/Hl7IVhZCmy,1427195570000.0,0,0,0,0,0,0,16,Eastern Time (US & Canada),154,1248208683000.0,1,5.0,4,19,0,0,0.056451612903225805,15,0.0,6,2,3,0,0,0,0,0,1
1,580326398620934144,5.803263986209341e+17,germanwings-crash,0,15997281,112,@AirlineFlyer @RunwayGirl @flightradar24 And it was really really fast. Doesn't seem to be a controlled descent.,1427195812000.0,0,0,0,0,0,0,13,Berlin,41,1219762307000.0,1,1.0,2,5,0,0,0.05357142857142857,16,0.2,5,3,2,1,0,0,1,0,0
1,580326398620934144,5.803263986209341e+17,germanwings-crash,0,240279011,140,"MORE: altitude &amp; speed chart of #4U9525. Plane was in a steep, constant descent. http://t.co/HqXsTXsr3W via @AirlineFlyer/@flightradar24",1427195937000.0,0,0,0,0,0,1,15,Eastern Time (US & Canada),156,1295450554000.0,1,5.0,3,21,0,0,0.09285714285714286,17,0.25,7,2,2,0,0,0,0,0,1
1,580326398620934144,5.803263986209341e+17,germanwings-crash,0,27589515,144,Scary “@AirlineFlyer @flightradar24 altitude &amp; speed chart of #4U9525. Aircraft entered a steep but constant descent. http://t.co/uZxXpq4xYl,1427195974000.0,0,0,0,0,0,0,18,London,158,1238390007000.0,1,0.0,3,18,0,0,0.055944055944055944,17,-0.25,8,2,3,0,0,0,0,0,1
1,580326398620934144,5.803263986209341e+17,germanwings-crash,0,29191525,119,@AirlineFlyer @RunwayGirl @flightradar24 looks like a cabin depressurisation and emerg descent below MSA unfortunately!,1427195994000.0,0,0,0,1,1,0,15,London,49,1239021512000.0,1,0.0,0,3,0,1,0.058823529411764705,14,-0.625,5,2,2,0,0,0,0,0,0
1,580326398620934144,5.803279405981409e+17,germanwings-crash,0,247323151,144,“@JMichaelsNews:altitude &amp; speed chart of #4U9525. Plane was in steep descent http://t.co/lO3yaPhf1w via @AirlineFlyer/@flightradar24” @necn,1427196010000.0,0,0,0,0,0,1,14,Eastern Time (US & Canada),0,1296832968000.0,0,5.0,2,20,0,0,0.06338028169014084,15,0.0,8,2,1,0,0,0,0,0,1
1,580326398620934144,5.803263986209341e+17,germanwings-crash,0,128819708,76,@AirlineFlyer @flightradar24 - not the footprints of  catastrophic failure ?,1427196047000.0,0,0,1,0,1,0,13,London,50,1270196864000.0,1,0.0,0,4,0,0,0.02631578947368421,8,-0.3166666666666667,3,1,1,0,0,0,0,0,0
1,580326398620934144,5.803263986209341e+17,germanwings-crash,0,128819708,127,@AirlineFlyer @flightradar24 Terminal speed shows no acceleration or deceleration while altitude drops dramatically. Thoughts ?,1427196286000.0,0,0,1,0,1,0,13,London,50,1270196864000.0,1,0.0,1,4,0,0,0.031496062992125984,14,0.0,7,2,1,0,0,0,0,0,0
1,580326398620934144,5.803263986209341e+17,germanwings-crash,0,20983376,26,@AirlineFlyer good graphic,1427196344000.0,0,0,0,0,0,0,11,Eastern Time (US & Canada),81,1234789804000.0,1,5.0,0,0,0,1,0.07692307692307693,3,0.35,2,0,1,0,0,0,0,0,0
1,580326398620934144,5.803296476797993e+17,germanwings-crash,0,58913244,35,@zbw_atc that's such an odd drop...,1427196371000.0,0,0,0,0,0,0,16,Eastern Time (US & Canada),154,1248208683000.0,1,5.0,3,5,0,0,0.0,6,-0.08333333333333333,3,0,2,0,0,0,0,0,0
1,580326398620934144,5.803294026947666e+17,germanwings-crash,0,11640112,56,"@Donegal777 Not dramatically - ca. 5,5 m/s @AirlineFlyer",1427196747000.0,0,0,0,0,0,0,17,Warsaw,12,1198960149000.0,1,1.0,1,9,0,0,0.07142857142857142,7,0.0,3,0,0,0,0,0,0,0,0
1,580326398620934144,5.803313369861775e+17,germanwings-crash,0,117746126,51,"@ckwadrat @Donegal777 @AirlineFlyer 
It's 17 m/s...",1427198861000.0,0,0,0,0,0,0,7,Berlin,0,1267191595000.0,1,1.0,3,10,0,0,0.0784313725490196,6,0.0,4,0,0,0,0,0,1,0,0
1,580326398620934144,5.803402047262597e+17,germanwings-crash,0,128819708,62,"@aerotic__de @ckwadrat @AirlineFlyer quick, not catastrophic ?",1427198956000.0,0,0,1,0,1,0,13,London,50,1270196864000.0,1,0.0,0,4,0,0,0.03225806451612903,6,0.3333333333333333,2,1,2,0,0,0,0,0,0
1,580326398620934144,5.803263986209341e+17,germanwings-crash,0,352198967,106,"@AirlineFlyer @flightradar24 according graphics the plane entered a decent after 30 minutes, not 5 minutes",1427199821000.0,0,0,0,0,0,0,18,,160,1312965418000.0,1,,0,6,0,0,0.018867924528301886,15,0.16666666666666666,7,2,0,0,0,0,0,0,0
1,580326398620934144,5.803442326674555e+17,germanwings-crash,0,58913244,42,@cornelio1147 that's what this chart shows,1427199854000.0,0,0,0,0,0,0,16,Eastern Time (US & Canada),154,1248208683000.0,1,5.0,0,5,0,0,0.0,6,0.0,2,2,0,0,0,0,0,0,0
1,580326398620934144,5.803406026986004e+17,germanwings-crash,0,117746126,79,@Donegal777 @ckwadrat @AirlineFlyer 6 m/s equals jump from a hight of 2 meters.,1427202728000.0,0,0,0,0,0,0,7,Berlin,0,1267191595000.0,1,1.0,1,7,0,0,0.0379746835443038,13,0.0,7,1,0,0,0,0,0,0,0
1,580326398620934144,5.803263986209341e+17,germanwings-crash,0,425297281,138,"@AirlineFlyer the #A320 must have been gliding ie no engine power. It had a speed of 400kts whilst descending 18,000 ft/ 5 mins ratio 1:10",1427211486000.0,0,0,0,0,0,0,17,London,84,1322685568000.0,1,0.0,1,20,0,0,0.028985507246376812,25,0.0,7,6,2,1,0,0,1,0,0
1,580326398620934144,5.803931586363392e+17,germanwings-crash,0,58913244,134,"@pan_kokkalis Many questions to be answered here. If gliding (no engine power), how did transponder keep transmitting ADS-B. APU? RAT?",1427211563000.0,0,0,1,0,1,0,16,Eastern Time (US & Canada),154,1248208683000.0,1,5.0,2,9,0,0,0.08955223880597014,20,0.5,6,7,1,0,0,0,0,0,0
1,580326398620934144,5.803931586363392e+17,germanwings-crash,0,425297281,106,@AirlineFlyer Because it has onboard generator (APU?) that can give power to instruments and transponders.,1427211678000.0,0,0,1,0,1,0,17,London,84,1322685568000.0,1,0.0,1,4,0,0,0.05660377358490566,15,0.0,6,3,0,1,0,0,1,0,0
1,580326398620934144,5.803939626340884e+17,germanwings-crash,0,58913244,132,"@pan_kokkalis We likely would have seen a pause between power loss and APU start up in the ADS-B feed. And if APU on, why no control",1427211722000.0,0,0,0,0,0,0,16,Eastern Time (US & Canada),154,1248208683000.0,1,5.0,1,4,0,0,0.09090909090909091,26,0.0,9,3,0,1,1,0,0,0,0
1,580326398620934144,5.803941462272082e+17,germanwings-crash,0,425297281,67,@AirlineFlyer not sure if A320 has ram air turbine and not use APU.,1427211956000.0,0,0,0,0,0,0,17,London,84,1322685568000.0,1,0.0,1,4,0,0,0.08955223880597014,13,-0.25,5,3,1,0,0,0,0,0,0
1,580326398620934144,5.80395126675112e+17,germanwings-crash,0,58913244,79,"@pan_kokkalis The A320 should have a RAT, but would be used when all else fails",1427211989000.0,0,0,0,0,0,0,16,Eastern Time (US & Canada),154,1248208683000.0,1,5.0,0,5,0,0,0.06329113924050633,15,-0.5,3,3,0,0,0,0,0,0,0
1,580326398620934144,5.80395265552683e+17,germanwings-crash,0,425297281,38,@AirlineFlyer Maybe all else did fail!,1427212043000.0,0,0,0,1,1,0,17,London,84,1322685568000.0,1,0.0,0,1,0,0,0.07894736842105263,6,-0.625,2,2,0,0,0,0,0,0,0
1,580326473803767808,,germanwings-crash,1,26282046,125,"#BREAKING: Germanwings jetliner has crashed in Southeastern France, according to officials. All 148 on board are feared dead.",1427195587000.0,0,0,0,0,0,1,3,Quito,36,1237916482000.0,1,6.0,2,8,0,0,0.096,18,-0.2,7,5,1,0,0,0,0,0,0
1,580326473803767808,5.803264738037678e+17,germanwings-crash,0,1470944226,118,@HLNTV  My condolences to the families of the passengers and crew of the Germanwings Jetliner that crashed in France.😢,1427212951000.0,0,0,0,0,0,0,13,,0,1369960161000.0,1,,1,1,0,0,0.07692307692307693,19,0.0,9,1,0,0,1,0,0,0,0
1,580326762673901568,,germanwings-crash,1,29904219,79,Germanwings plane crashes in French Alps with 148 people http://t.co/pg3bpbv7R1,1427195656000.0,0,0,0,0,0,0,9,Quito,130,1239246136000.0,1,6.0,1,11,0,0,0.05063291139240506,10,0.0,6,1,0,0,0,0,0,0,1
1,580326807704088576,,germanwings-crash,1,428333,136,"The Germanwings #AirbusA320 was headed from Barcelona, Spain, to Dusseldorf, Germany, French Prime Minister said. http://t.co/iWeLBpmiHS",1427195667000.0,0,0,0,0,0,1,17,Eastern Time (US & Canada),136,1167702494000.0,1,5.0,2,14,0,0,0.11764705882352941,16,0.0,10,3,0,0,0,0,0,0,1
1,580326807704088576,5.803268077040886e+17,germanwings-crash,0,3080470757,30,@cnnbrk http://t.co/hRdR9sQavO,1427195710000.0,0,0,0,0,0,0,16,,0,1425853396000.0,0,,1,6,0,0,0.13333333333333333,2,0.0,2,0,0,0,0,0,0,0,1
1,580326807704088576,5.803268077040886e+17,germanwings-crash,0,263591595,10,@cnnbrk :(,1427195721000.0,0,0,0,0,0,0,12,Eastern Time (US & Canada),0,1299752401000.0,1,5.0,0,2,0,0,0.0,1,-0.75,1,0,0,0,0,0,0,0,0
1,580326807704088576,5.803268077040886e+17,germanwings-crash,0,2841464847,10,@cnnbrk :(,1427195738000.0,0,0,0,0,0,0,14,,33,1414008786000.0,1,,0,2,0,0,0.0,1,-0.75,1,0,0,0,0,0,0,0,0
1,580326807704088576,5.803268077040886e+17,germanwings-crash,0,279458880,11,@cnnbrk sad,1427195953000.0,0,0,0,0,0,0,10,Nairobi,96,1302340588000.0,1,2.0,0,0,1,0,0.0,2,-0.5,2,0,0,0,0,0,0,0,0
1,580326807704088576,5.803268077040886e+17,germanwings-crash,0,377784434,11,@cnnbrk god,1427196148000.0,0,0,0,0,0,0,9,Beijing,0,1316661215000.0,0,7.0,0,0,0,0,0.0,2,0.0,2,0,0,0,0,0,0,0,0
1,580326807704088576,5.803268077040886e+17,germanwings-crash,0,546007788,137,@cnnbrk BREAKING NEWS: @ChrisCuomo and @MichaelaCNN No survivors expected in this plane crash. Mary Schiavo is on @NewDay w/ @MichaelaCNN,1427196275000.0,0,0,0,0,0,0,12,Central Time (US & Canada),118,1333628133000.0,0,6.0,1,3,0,0,0.19708029197080293,20,-0.1,13,3,0,0,0,0,0,0,0
1,580326807704088576,5.803268077040886e+17,germanwings-crash,0,1339028496,18,@cnnbrk so sad....,1427197029000.0,0,0,0,0,0,0,20,,0,1365509900000.0,0,,4,4,1,0,0.0,3,-0.5,1,0,1,0,0,0,0,0,0
1,580326807704088576,5.803268077040886e+17,germanwings-crash,0,2459278543,102,"@cnnbrk BREAKING - Germanwings plane crashes in France, up to 150 believed dead
http://t.co/HWyOPGobie",1427197350000.0,0,0,0,0,0,0,14,,131,1398232860000.0,1,,1,10,0,0,0.14705882352941177,13,-0.2,7,1,1,0,0,0,0,0,1
1,580326807704088576,5.803268077040886e+17,germanwings-crash,0,34683698,75,@cnnbrk @SamanthaCreek 😔 maybe it's good they ran out of tickets for Easter,1427197706000.0,0,0,0,0,0,0,13,Copenhagen,151,1240510481000.0,1,1.0,0,1,0,1,0.04054054054054054,12,0.7,4,1,1,1,0,0,2,0,0
1,580326807704088576,5.803268077040886e+17,germanwings-crash,0,2954397523,140,"@cnnbrk airbus320,mig21and such others commonly, frequently crash.adieu to the brave ,good passengers who choose to fly in them.r there no.?",1427198101000.0,0,0,1,0,1,0,20,,0,1420090882000.0,1,,3,12,0,1,0.0,20,0.4800000000000001,6,3,2,0,0,0,0,0,0
1,580326807704088576,5.803268077040886e+17,germanwings-crash,0,2951344544,67,@cnnbrk prayers for all the victim n may their soul rest in peace..,1427199140000.0,0,0,0,0,0,0,20,,69,1419908834000.0,0,,2,2,0,0,0.0,13,-0.07500000000000001,7,0,0,0,0,0,1,0,0
1,580326807704088576,5.803268077040886e+17,germanwings-crash,0,2252890903,138,"@cnnbrk The Germanwings #AirbusA320 was headed from Barcelona, Spain, to Dusseldorf, Germany, French Prime Minister http://t.co/8IGzSbq6UL",1427200338000.0,0,1,0,0,0,0,10,Belgrade,68,1387422509000.0,1,1.0,1,15,0,0,0.11594202898550725,16,0.0,10,3,0,0,0,0,0,0,1
1,580326807704088576,5.803268077040886e+17,germanwings-crash,0,2252890903,118,@cnnbrk Where are #ICAO_IATA they just fake organizations are irrelevant  did not keep pace with era of  millennium 21,1427200383000.0,0,0,0,0,0,0,10,Belgrade,68,1387422509000.0,1,1.0,0,4,1,0,0.07627118644067797,19,-0.5,6,5,1,1,0,0,1,0,0
1,580326807704088576,5.803268077040886e+17,germanwings-crash,0,113140158,89,@cnnbrk poor souls and shame on cnn for doing all they can to press for drama on coverage,1427201494000.0,0,0,0,0,0,0,13,,0,1265835525000.0,0,,0,0,0,0,0.0,18,-0.4,6,2,1,1,0,0,1,0,0
1,580326807704088576,5.803268077040886e+17,germanwings-crash,0,2928799080,7,@cnnbrk,1427204209000.0,0,0,0,0,0,0,15,,0,1418490125000.0,1,,0,0,0,0,0.0,1,0.0,1,0,0,0,0,0,0,0,0
1,580326807704088576,5.803268077040886e+17,germanwings-crash,0,580250594,100,@cnnbrk @TVAmy Seems like too many plane crashing. Wondering if someone is behind them crashing. #jf,1427207908000.0,0,0,0,0,0,0,13,,0,1337030625000.0,1,,2,3,0,1,0.05,16,0.04999999999999999,6,4,1,1,0,0,1,0,0
1,580326807704088576,5.803268077040886e+17,germanwings-crash,0,24708058,54,@cnnbrk @adamonzon my thoughts go out to the families.,1427210741000.0,0,0,0,0,0,0,12,Eastern Time (US & Canada),13,1237217292000.0,1,5.0,1,1,0,0,0.0,9,0.0,4,1,0,0,1,0,0,0,0
